source,target
CHEMBL301602,CHEMBL258926
CHEMBL301602,CHEMBL3977576
CHEMBL301602,CHEMBL3235503
CHEMBL301602,CHEMBL175555
CHEMBL301602,CHEMBL1083488
CHEMBL301602,CHEMBL1082739
CHEMBL301602,CHEMBL109105
CHEMBL301602,CHEMBL367067
CHEMBL301602,CHEMBL175949
CHEMBL301602,CHEMBL540199
CHEMBL301602,CHEMBL298109
CHEMBL301602,CHEMBL51046
CHEMBL301602,CHEMBL50031
CHEMBL301602,CHEMBL4085861
CHEMBL301602,CHEMBL4066593
CHEMBL301602,CHEMBL238230
CHEMBL301602,CHEMBL213377
CHEMBL301602,CHEMBL3981921
CHEMBL301602,CHEMBL2106141
CHEMBL3322158,CHEMBL3322159
CHEMBL3322158,CHEMBL5408193
CHEMBL3322158,CHEMBL4514959
CHEMBL3322158,CHEMBL4575800
CHEMBL3322158,CHEMBL4476026
CHEMBL583920,CHEMBL572865
CHEMBL583920,CHEMBL575166
CHEMBL583920,CHEMBL3353042
CHEMBL583920,CHEMBL3353041
CHEMBL583920,CHEMBL3353040
CHEMBL583920,CHEMBL3353039
CHEMBL583920,CHEMBL576385
CHEMBL583920,CHEMBL3353043
CHEMBL583920,CHEMBL573095
CHEMBL583920,CHEMBL3972196
CHEMBL583920,CHEMBL3944432
CHEMBL583920,CHEMBL576004
CHEMBL583920,CHEMBL4848527
CHEMBL583920,CHEMBL4859103
CHEMBL583920,CHEMBL3890983
CHEMBL583920,CHEMBL401273
CHEMBL583920,CHEMBL3939732
CHEMBL583920,CHEMBL3937637
CHEMBL583920,CHEMBL3905154
CHEMBL583920,CHEMBL3892765
CHEMBL583920,CHEMBL3901071
CHEMBL583920,CHEMBL3910120
CHEMBL583920,CHEMBL252424
CHEMBL583920,CHEMBL2021624
CHEMBL583920,CHEMBL2021659
CHEMBL583920,CHEMBL2021668
CHEMBL583920,CHEMBL2021669
CHEMBL583920,CHEMBL401340
CHEMBL583920,CHEMBL3600552
CHEMBL2147363,CHEMBL4572757
CHEMBL2147363,CHEMBL1783239
CHEMBL2147363,CHEMBL2147358
CHEMBL2147363,CHEMBL2147359
CHEMBL2147363,CHEMBL2147360
CHEMBL2147363,CHEMBL2147357
CHEMBL2147363,CHEMBL4066593
CHEMBL2147363,CHEMBL2147356
CHEMBL2147363,CHEMBL2147459
CHEMBL2147363,CHEMBL2147458
CHEMBL2147363,CHEMBL2147457
CHEMBL2147363,CHEMBL2147456
CHEMBL4467284,CHEMBL427082
CHEMBL4467284,CHEMBL381499
CHEMBL4467284,CHEMBL383663
CHEMBL4467284,CHEMBL1083983
CHEMBL4467284,CHEMBL224051
CHEMBL4467284,CHEMBL224158
CHEMBL4467284,CHEMBL4556734
CHEMBL4467284,CHEMBL199861
CHEMBL4467284,CHEMBL199670
CHEMBL4467284,CHEMBL4443426
CHEMBL4467284,CHEMBL224336
CHEMBL4467284,CHEMBL202661
CHEMBL4467284,CHEMBL4589980
CHEMBL4467284,CHEMBL4579667
CHEMBL4467284,CHEMBL4448350
CHEMBL4467284,CHEMBL370807
CHEMBL4467284,CHEMBL4532770
CHEMBL4467284,CHEMBL382260
CHEMBL4467284,CHEMBL199454
CHEMBL4467284,CHEMBL4455677
CHEMBL3606122,CHEMBL378006
CHEMBL3606122,CHEMBL271385
CHEMBL3606122,CHEMBL1783243
CHEMBL3606122,CHEMBL1851944
CHEMBL3606122,CHEMBL3606042
CHEMBL3606122,CHEMBL3606043
CHEMBL3606122,CHEMBL3606057
CHEMBL3606122,CHEMBL3606059
CHEMBL3606122,CHEMBL1851881
CHEMBL3606122,CHEMBL3606056
CHEMBL3606122,CHEMBL131410
CHEMBL3606122,CHEMBL4084610
CHEMBL3606122,CHEMBL180581
CHEMBL52444,CHEMBL277061
CHEMBL52444,CHEMBL2347884
CHEMBL52444,CHEMBL24667
CHEMBL52444,CHEMBL65849
CHEMBL52444,CHEMBL1083791
CHEMBL52444,CHEMBL1084094
CHEMBL52444,CHEMBL1084095
CHEMBL52444,CHEMBL1084367
CHEMBL52444,CHEMBL1084368
CHEMBL52444,CHEMBL291830
CHEMBL52444,CHEMBL501131
CHEMBL52444,CHEMBL75274
CHEMBL52444,CHEMBL73800
CHEMBL52444,CHEMBL179732
CHEMBL52444,CHEMBL386423
CHEMBL52444,CHEMBL424707
CHEMBL52444,CHEMBL307908
CHEMBL52444,CHEMBL306492
CHEMBL52444,CHEMBL308962
CHEMBL52444,CHEMBL211313
CHEMBL52444,CHEMBL4080023
CHEMBL52444,CHEMBL76014
CHEMBL52444,CHEMBL74827
CHEMBL52444,CHEMBL421501
CHEMBL52444,CHEMBL378006
CHEMBL52444,CHEMBL361766
CHEMBL52444,CHEMBL4291154
CHEMBL52444,CHEMBL258928
CHEMBL52444,CHEMBL4289232
CHEMBL52444,CHEMBL4279836
CHEMBL52444,CHEMBL2171328
CHEMBL52444,CHEMBL1084093
CHEMBL52444,CHEMBL1084092
CHEMBL52444,CHEMBL1083790
CHEMBL52444,CHEMBL1083789
CHEMBL52444,CHEMBL258927
CHEMBL52444,CHEMBL214096
CHEMBL52444,CHEMBL214749
CHEMBL52444,CHEMBL214225
CHEMBL52444,CHEMBL4217969
CHEMBL52444,CHEMBL4213042
CHEMBL52444,CHEMBL4208641
CHEMBL52444,CHEMBL4066593
CHEMBL52444,CHEMBL258926
CHEMBL52444,CHEMBL3977576
CHEMBL52444,CHEMBL3945505
CHEMBL52444,CHEMBL238230
CHEMBL52444,CHEMBL213377
CHEMBL52444,CHEMBL3981921
CHEMBL52444,CHEMBL3909021
CHEMBL52444,CHEMBL2106141
CHEMBL52444,CHEMBL262565
CHEMBL52444,CHEMBL214722
CHEMBL52444,CHEMBL490660
CHEMBL52444,CHEMBL407765
CHEMBL52444,CHEMBL1196512
CHEMBL52444,CHEMBL4217176
