source,target
CHEMBL3898798,CHEMBL3954987
CHEMBL3898798,CHEMBL3934800
CHEMBL3898798,CHEMBL3923100
CHEMBL3898798,CHEMBL3947414
CHEMBL3898798,CHEMBL3944720
CHEMBL3898798,CHEMBL3905209
CHEMBL3898798,CHEMBL3900560
CHEMBL3898798,CHEMBL3928041
CHEMBL3898798,CHEMBL3910228
CHEMBL3898798,CHEMBL3914118
CHEMBL3898798,CHEMBL3892917
CHEMBL3898798,CHEMBL3940738
CHEMBL3898798,CHEMBL3908329
CHEMBL3898798,CHEMBL3952769
CHEMBL3898798,CHEMBL3945243
CHEMBL3898798,CHEMBL3908395
CHEMBL3898798,CHEMBL3910515
CHEMBL3898798,CHEMBL3968289
CHEMBL3898798,CHEMBL3977064
CHEMBL3898798,CHEMBL3904651
CHEMBL3898798,CHEMBL3913815
CHEMBL3898798,CHEMBL3892420
CHEMBL3898798,CHEMBL3893436
CHEMBL3898798,CHEMBL3903571
CHEMBL3898798,CHEMBL3925066
CHEMBL3898798,CHEMBL3949563
CHEMBL3898798,CHEMBL3950717
CHEMBL3898798,CHEMBL3985789
CHEMBL3898798,CHEMBL3961454
CHEMBL3898798,CHEMBL3944761
CHEMBL3898798,CHEMBL3949670
CHEMBL3898798,CHEMBL3939857
CHEMBL3898798,CHEMBL3915583
CHEMBL3898798,CHEMBL3947138
CHEMBL3898798,CHEMBL3982458
CHEMBL3898798,CHEMBL3906356
CHEMBL3898798,CHEMBL3944146
CHEMBL3898798,CHEMBL3951262
CHEMBL3898798,CHEMBL3894278
CHEMBL3898798,CHEMBL3962846
CHEMBL3898798,CHEMBL3933481
CHEMBL3898798,CHEMBL3973797
CHEMBL3898798,CHEMBL3891551
CHEMBL3898798,CHEMBL3929836
CHEMBL3898798,CHEMBL3921432
CHEMBL3898798,CHEMBL3935772
CHEMBL3898798,CHEMBL3978736
CHEMBL3898798,CHEMBL3969459
CHEMBL3898798,CHEMBL3984492
CHEMBL3898798,CHEMBL3891075
CHEMBL3898798,CHEMBL3891425
CHEMBL3898798,CHEMBL3971668
CHEMBL3898798,CHEMBL3920318
CHEMBL3898798,CHEMBL3904873
CHEMBL3898798,CHEMBL3933178
CHEMBL3898798,CHEMBL3901897
CHEMBL3898798,CHEMBL3913054
CHEMBL3955417,CHEMBL3897396
CHEMBL3955417,CHEMBL3908395
CHEMBL3955417,CHEMBL3915583
CHEMBL3955417,CHEMBL3979167
CHEMBL3955417,CHEMBL3914455
CHEMBL3955417,CHEMBL3987008
CHEMBL3955417,CHEMBL3906518
CHEMBL3950129,CHEMBL3984050
CHEMBL3950129,CHEMBL3964308
CHEMBL3950129,CHEMBL3944361
CHEMBL3950129,CHEMBL3912921
CHEMBL3950129,CHEMBL3958334
CHEMBL3933481,CHEMBL3947812
CHEMBL3933481,CHEMBL3892917
CHEMBL3933481,CHEMBL3894278
CHEMBL3933481,CHEMBL3940738
CHEMBL3933481,CHEMBL3945243
CHEMBL3933481,CHEMBL3934761
CHEMBL3933481,CHEMBL3977411
CHEMBL3933481,CHEMBL3948490
CHEMBL3933481,CHEMBL3984963
CHEMBL3933481,CHEMBL3907681
